vir,5/1/2014,5649771,-118.261,-3400,e1
vir,5/13/2014,1250028253,-2.186,0,ot
vir,5/15/2014,5807861,-3100,-3100,mm
vir,5/15/2014,5605937,7.243,150,gn
vir,5/15/2014,5605937,11.765,150,eq
vir,5/15/2014,5560488,10.137,200,gn
vir,5/15/2014,5560488,12.5,200,e4
vir,5/23/2014,5560488,3972.195,80000,gn
vir,5/15/2014,5560488,16.474,200,eq
vir,5/23/2014,5560488,200000,200000,mm
vir,5/23/2014,5560488,1374.098,40000,e1
vir,5/23/2014,5560488,5637.773,80000,ot
vir,5/15/2014,5804986,4.778,100,gn
vir,5/5/2014,5679618,-54.054,-1100,gn
vir,5/5/2014,5679618,-70.543,-344.96,bd
vir,5/5/2014,5679618,-1.71,-49.16,e1
vir,5/5/2014,5679618,-16.755,-234.57,ot
vir,5/15/2014,649024583,-840,-840,mm
vir,5/15/2014,5437242,-3900,-3900,mm
vir,5/15/2014,5803610,6.098,125,gn
vir,5/15/2014,5803610,9.913,125,eq
vir,5/15/2014,5803599,6.098,125,gn
vir,5/15/2014,5803599,9.913,125,eq
vir,5/15/2014,1250024054,12.195,250,gn
vir,5/15/2014,1250024054,17.182,250,ot
vir,5/15/2014,5803481,15.528,200,eq
vir,5/15/2014,1250026638,11.95,250,gn
vir,5/15/2014,1250026638,16.801,250,ot
vir,5/15/2014,5608684,3.882,50,eq
vir,5/15/2014,5608684,2.945,50,e4
vir,5/15/2014,5808972,-700,-700,mm
vir,5/15/2014,649058259,-1500,-1500,mm
vir,5/15/2014,1250026364,11.945,250,gn
vir,5/15/2014,1250026364,16.835,250,ot
vir,5/15/2014,1250026356,11.945,250,gn
vir,5/15/2014,1250026356,16.835,250,ot
vir,5/15/2014,5806743,-500,-500,mm
vir,5/15/2014,5806743,17.89,0,mm
vir,5/15/2014,5806743,113.77,0,mm
vir,5/30/2014,5806763,2.796,0,bd
vir,6/2/2014,5807683,7.422,150,gn
vir,6/2/2014,5807683,10.482,150,ot
vir,6/15/2014,5790549,-340,-340,mm
vir,6/2/2014,5803653,49.48,1000,gn
vir,6/2/2014,5803653,69.881,1000,e1
vir,6/3/2014,5567497,-515.541,-15000,e1
vir,6/3/2014,5567497,-1046.025,-15000,ot
vir,6/15/2014,5560497,7.369,100,eq
vir,6/15/2014,5560497,5.565,100,e4
vir,6/15/2014,5808948,22.573,500,gn
vir,6/4/2014,5607247,-231.696,-2500,z8
vir,6/10/2014,5803579,4.543,100,gn
vir,6/15/2014,5607814,5.83,125,gn
vir,6/15/2014,5607814,9.308,125,eq
vir,6/15/2014,5786261,7.605,100,eq
vir,6/15/2014,5786261,5.741,100,e4
vir,6/15/2014,5560485,33.356,500,ot
vir,6/15/2014,5560485,28.703,500,e4
vir,6/15/2014,5568341,1.616,25,ot
vir,6/15/2014,5778666,9.046,200,gn
vir,6/15/2014,5778666,11.054,150,eq
vir,6/15/2014,5778666,8.347,150,eq
vir,6/15/2014,5480437,1.842,25,eq
vir,6/15/2014,5435766,2.261,50,gn
vir,6/15/2014,5560473,11.494,150,eq
vir,6/15/2014,5560473,10.081,150,ot
vir,6/15/2014,5790232,-1000,-1000,mm
vir,6/2/2014,649296796,6.588,100,ot
vir,6/15/2014,5805606,11.426,250,gn
vir,6/15/2014,5805606,18.615,250,eq
vir,6/15/2014,5800521,8.162,175,gn
vir,6/15/2014,5800521,11.169,150,eq
vir,6/15/2014,5668204,1.166,25,gn
vir,6/15/2014,5808600,7.375,100,eq
vir,6/15/2014,5560469,11.666,250,gn
vir,6/15/2014,5560469,16.678,250,ot
vir,6/15/2014,5560469,11.481,200,e4
vir,6/15/2014,649032642,13.831,300,gn
vir,6/15/2014,649032642,4.884,150,e1
vir,6/15/2014,649032642,19.634,300,ot
vir,6/26/2014,5808975,-150000,-150000,mm
vir,6/26/2014,5808979,-320000,-320000,mm
vir,6/10/2014,5803301,-1500,-1500,mm
vir,6/2/2014,5573620,61.567,1320,gn
vir,6/2/2014,5573620,21.373,660,e1
vir,6/2/2014,5573620,86.957,1320,ot
vir,6/15/2014,5430487,2.261,50,gn
vir,6/15/2014,5430487,3.685,50,eq
vir,6/15/2014,5430483,2.261,50,gn
vir,6/15/2014,5430483,3.685,50,eq
vir,6/15/2014,5803511,2.261,50,gn
vir,6/15/2014,5803503,2.261,50,gn
vir,6/15/2014,649243198,100,100,mm
vir,6/15/2014,5662204,1.136,25,gn
vir,6/11/2014,5569505,-170.068,-3522.11,gn
vir,6/11/2014,5569505,-49.362,-1445.32,e1
vir,6/30/2014,5661663,29.784,0,z1
vir,6/30/2014,5661663,0.58,0,mm
vir,6/9/2014,1250012935,24.038,500,gn
vir,6/9/2014,1250012935,34.2,500,ot
vir,6/15/2014,5560457,3.685,50,eq
vir,6/15/2014,5560457,2.782,50,e4
vir,6/15/2014,5567513,1.881,25,eq
vir,6/15/2014,5784989,-20.455,-225,z7
vir,6/15/2014,5806392,-460,-460,mm
vir,6/15/2014,5560548,16.166,350,gn
vir,6/15/2014,5560548,26.336,350,eq
vir,6/15/2014,5560548,17.045,300,e4
vir,6/15/2014,5673357,1.131,25,gn
vir,6/15/2014,5773074,2.261,50,gn
vir,6/15/2014,5773074,3.685,50,eq
vir,6/15/2014,5803321,-3000,-3000,mm
vir,6/15/2014,5803321,-226.912,-6666.67,e1
vir,6/15/2014,5808016,1.131,25,gn
vir,6/19/2014,5805729,22.361,500,gn
vir,3/14/2014,5560516,,0,ot
vir,3/11/2014,5788793,,0,ot
vir,6/15/2014,5788793,3.232,50,ot
vir,6/15/2014,5679490,2.281,50,gn
vir,6/15/2014,5679490,3.238,50,ot
vir,6/15/2014,5679498,2.281,50,gn
vir,6/15/2014,5679498,3.238,50,ot
vir,6/15/2014,5803879,2.261,50,gn
vir,6/15/2014,5803879,3.685,50,eq
vir,6/15/2014,5643648,3.294,50,ot
vir,6/30/2014,1250013800,179.695,4000,gn
vir,6/30/2014,1250013800,10000,10000,mm
vir,6/30/2014,1250013800,79.949,2500,e1
vir,6/30/2014,1250013800,224.215,3500,ot
vir,6/15/2014,5789547,23.81,500,gn
vir,6/15/2014,5789547,33.625,500,ot
vir,6/15/2014,5672078,-127.033,-625,bd
vir,6/30/2014,5672078,7.892,0,bd
vir,6/15/2014,1250025143,-2300,-2300,mm
vir,6/15/2014,5565977,1.828,40,gn
vir,6/15/2014,5565977,2.286,35,ot
vir,6/15/2014,5566028,1.167,25,gn
vir,6/15/2014,1250019054,4.812,100,gn
vir,6/15/2014,1250019054,6.798,100,ot
vir,6/15/2014,1250019054,93.765,2000,gn
vir,6/15/2014,1250019054,133.067,2000,ot
vir,6/15/2014,1250019054,5000,5000,mm
vir,6/15/2014,1250019054,33.19,1000,e1
vir,6/15/2014,5800485,19.249,400,gn
vir,6/15/2014,5800485,27.192,400,ot
vir,6/2/2014,5809239,-51.546,-1500,e1
vir,6/18/2014,5809234,-84.832,-2500,e1
vir,6/15/2014,5809164,1.399,30,gn
vir,6/15/2014,5608196,-1200,-1200,mm
vir,6/15/2014,1250019096,4.523,100,gn
vir,6/15/2014,5560492,7.446,100,eq
vir,6/15/2014,5560492,5.624,100,e4
vir,6/16/2014,5790372,-121.259,-591.74,z6
vir,6/16/2014,5790372,-83.116,-1462.01,z9
vir,6/16/2014,5790372,-121.131,-1319.12,z7
vir,6/16/2014,5790372,-432.843,-4705,z8
vir,6/16/2014,5790372,-27.411,-778.96,e1
vir,6/15/2014,5807861,-1150,-1150,mm
vir,6/15/2014,5605937,6.856,150,gn
vir,6/15/2014,5605937,11.169,150,eq
vir,6/15/2014,649313304,8.989,200,gn
vir,6/15/2014,649313304,3.214,100,e1
vir,6/15/2014,649313304,12.837,200,ot
vir,6/15/2014,5560488,9.597,200,gn
vir,6/15/2014,5560488,15.637,200,eq
vir,6/15/2014,5560488,11.806,200,e4
vir,6/15/2014,5804986,4.523,100,gn
vir,6/15/2014,649024583,-840,-840,mm
vir,6/19/2014,5565558,-70.576,-1487.04,gn
vir,6/19/2014,5565558,-208.158,-1022.06,bd
vir,6/19/2014,5565558,-21.777,-643.73,e1
vir,6/19/2014,5565558,-76.885,-1135.59,ot
vir,6/19/2014,5565558,-223.789,-3851.41,e4
vir,6/15/2014,5437242,-3900,-3900,mm
vir,6/15/2014,5803610,5.774,125,gn
vir,6/15/2014,5803610,9.406,125,eq
vir,6/15/2014,5803599,5.774,125,gn
vir,6/15/2014,5803599,9.406,125,eq
vir,6/15/2014,1250024054,11.547,250,gn
vir,6/15/2014,1250024054,16.502,250,ot
vir,6/15/2014,5803481,14.738,200,eq
vir,6/15/2014,1250026638,11.287,250,gn
vir,6/15/2014,1250026638,16.015,250,ot
vir,6/15/2014,5608684,3.685,50,eq
vir,6/15/2014,5608684,2.782,50,e4
vir,6/15/2014,5808972,-700,-700,mm
vir,6/12/2014,5641037,-24.178,-499.28,gn
vir,6/12/2014,5641037,-80.42,-394.86,bd
vir,6/12/2014,5641037,-18.428,-541.41,e1
vir,6/12/2014,5641037,-39.249,-567.93,q
vir,6/15/2014,649058259,-1500,-1500,mm
vir,6/15/2014,649058259,-391,-391,mm
vir,6/15/2014,1250026364,11.307,250,gn
vir,6/15/2014,1250026364,16.16,250,ot
vir,6/15/2014,1250026356,11.307,250,gn
vir,6/15/2014,1250026356,16.16,250,ot
vir,6/15/2014,5806743,-500,-500,mm
vir,6/15/2014,5806743,106.65,0,mm
vir,6/15/2014,5806743,16.78,0,mm
vir,6/15/2014,5806763,2.602,0,bd
vir,6/13/2014,5806743,-102.529,-3000,e1
